,N,non_neutral_mu,rec,L,L0,L1,m,ndeff,nprop,pdeff,pprop,n_sim,localintro,label,corpi_T_0.0,corpi_T_0.4,corpi_T_0.8,corpi_T_1.2,corpi_T_1.6,corpi_T_2.0,corpi_T_4.0,corpi_T_6.0,corpi_T_8.0,corpi_T_10.0,corpidiv0_T_0.0,corpidiv0_T_0.4,corpidiv0_T_0.8,corpidiv0_T_1.2,corpidiv0_T_1.6,corpidiv0_T_2.0,corpidiv0_T_4.0,corpidiv0_T_6.0,corpidiv0_T_8.0,corpidiv0_T_10.0,corpidiv1_T_0.0,corpidiv1_T_0.4,corpidiv1_T_0.8,corpidiv1_T_1.2,corpidiv1_T_1.6,corpidiv1_T_2.0,corpidiv1_T_4.0,corpidiv1_T_6.0,corpidiv1_T_8.0,corpidiv1_T_10.0,corpifst0_T_0.0,corpifst0_T_0.4,corpifst0_T_0.8,corpifst0_T_1.2,corpifst0_T_1.6,corpifst0_T_2.0,corpifst0_T_4.0,corpifst0_T_6.0,corpifst0_T_8.0,corpifst0_T_10.0,corpifst1_T_0.0,corpifst1_T_0.4,corpifst1_T_0.8,corpifst1_T_1.2,corpifst1_T_1.6,corpifst1_T_2.0,corpifst1_T_4.0,corpifst1_T_6.0,corpifst1_T_8.0,corpifst1_T_10.0
18,10000.0,1.11e-09,2e-08,21000000.0,7000000.0,7000000.0,0.1,10.0,0.1,0.0,0.0,3.0,True,BDM -Ns=10.0 -Prop=0.1 Nm=0.1,0.998541447208492,0.7603111579288551,0.7009966777408637,0.659346892472247,0.7954784863463252,0.6178591686249089,0.598411798071469,0.5909569726926506,0.4938821813467304,0.6625881208978203,0.9995138157361642,0.9013045944412933,0.8442589741512033,0.7996920832995705,0.7692245360991816,0.5804229803095373,0.30070496718256223,0.05874726521351593,-0.19179969208329958,-0.5702131107689815,0.9991896928936067,0.8862328822623775,0.8737541528239203,0.8047159873592092,0.8637063447046431,0.5629203468114415,0.23912162709666968,-0.09245604083947818,-0.2922777732760717,-0.5343975366663967,-0.004294627663884613,-0.4089619965967102,-0.6377927234421846,-0.4932339356616158,-0.7791102827971802,-0.6426545660805445,-0.833400858925533,-0.790292520865408,-0.7569078680820032,-0.8452313426788753,-0.00024309213191799696,-0.4237095859330687,-0.5792885503605867,-0.554006968641115,-0.604732193501337,-0.6632363665829349,-0.8040677416740944,-0.8249736650190423,-0.8332387975042542,-0.8731059071388056
15,10000.0,1.11e-09,2e-08,21000000.0,7000000.0,7000000.0,0.1,10.0,0.1,0.0,0.0,0.0,True,BDM -Ns=10.0 -Prop=0.1 Nm=0.1,0.9987035086297708,0.761769710720363,0.6567539097317884,0.6912729924641441,0.529373632606758,0.7230370310347622,0.4574183615590309,0.48918240012964914,0.6518920670934284,0.6389271533911353,0.9995138157361642,0.8979013045944412,0.7548010696053805,0.8047159873592092,0.666639656429787,0.7186613726602382,0.425006077303298,0.37541528239202654,-0.5990600437565837,-0.7142857142857143,0.9993517543148854,0.8797504254112308,0.8977392431731628,0.740053480269022,0.6940280366258812,0.7402155416903007,0.5494692488453125,0.22793938902844177,-0.4076655052264809,-0.6369824163357913,0.14010209869540557,-0.27736812251843446,-0.5149501661129569,-0.47151770521027475,-0.553520784377279,-0.612024957458877,-0.6742565432298843,-0.685924965561948,-0.9225346406287983,-0.8774815655133296,0.13410582610809496,-0.13702293169111093,-0.17073170731707318,-0.49825783972125437,-0.5136536747427276,-0.6104043432460903,-0.6716635604894257,-0.7455635685924966,-0.8204359452232397,-0.8823434081516897
16,10000.0,1.11e-09,2e-08,21000000.0,7000000.0,7000000.0,0.1,10.0,0.1,0.0,0.0,1.0,True,BDM -Ns=10.0 -Prop=0.1 Nm=0.1,0.9990276314723282,0.7538287010777085,0.7962887934527186,0.6065148691354023,0.49209950571266514,0.48675147881046926,0.4611457742484402,0.5523863544283284,0.6010047808119278,0.6267725467952354,0.9995138157361642,0.9107041568754559,0.7672797990438376,0.7949923020824894,0.7325986548902035,0.4846446803338465,0.34267887529373636,0.2352321529859817,-0.2791507981524998,-0.5512519244793778,0.9995138157361642,0.9118385868244065,0.8977392431731628,0.7898063366015722,0.8099019528401264,0.6624260594765417,0.5600032412284256,0.21286767684952598,-0.31318369662101936,-0.5309942468195447,-0.013856251519325825,0.07025362612430111,-0.3893525646219918,-0.4151203306052994,-0.3716878697026173,-0.43148853415444455,-0.7664694919374443,-0.7619317721416417,-0.8372903330362208,-0.8528482294789724,-0.01223563730653918,0.14577424844015885,-0.21286767684952598,-0.32371768900413256,-0.29146746616967834,-0.3084839154039381,-0.5742646463009482,-0.7633903249331496,-0.8066607244145533,-0.873916214245199
17,10000.0,1.11e-09,2e-08,21000000.0,7000000.0,7000000.0,0.1,10.0,0.1,0.0,0.0,2.0,True,BDM -Ns=10.0 -Prop=0.1 Nm=0.1,0.9982173243659349,0.8342111660319261,0.7723037031034763,0.7092618102260758,0.554979337168787,0.4911271371849931,0.6180212300461875,0.6014909650757637,0.48302406612105997,0.6060286848715662,0.9988655700510495,0.873916214245199,0.84831050968317,0.7640385706182644,0.6484887772465765,0.7149339599708291,0.5267806498662994,0.2874159306377117,0.03622072765578154,-0.30751154687626614,0.9993517543148854,0.9293412203225022,0.8538205980066446,0.8131431812656997,0.7886719066526214,0.6520541285147071,0.635685924965562,0.0684709504902358,-0.07009156470302245,-0.3003808443400049,0.2373389514626043,-0.6183453528887448,-0.27542338546309053,-0.4783242849039786,-0.5102503848958756,-0.3154525565189207,-0.7846203711206547,-0.7711692731545257,-0.7455635685924966,-0.8625719147556923,0.2178915809091646,-0.49534073413823837,-0.3023255813953488,-0.44331901790778705,-0.37314642249412533,-0.5423385463090512,-0.6640466736893283,-0.843934851308646,-0.7750587472652136,-0.8272425249169436
19,10000.0,1.11e-09,2e-08,21000000.0,7000000.0,7000000.0,0.1,10.0,0.1,0.0,0.0,4.0,True,BDM -Ns=10.0 -Prop=0.1 Nm=0.1,0.9991896928936067,0.7744105015800988,0.7773276071631149,0.6339032493314967,0.5893363584798639,0.5149501661129569,0.6018150879183212,0.6478405315614618,0.6277449153229074,0.6460578559273965,0.9993517543148854,0.873916214245199,0.8656510817599872,0.6985657564216838,0.769062474677903,0.6616157523701482,0.3801150636091079,-0.0950490235799368,-0.03119682359614294,-0.5460659589984604,0.9998379385787213,0.9429543797099101,0.920265780730897,0.8267563406531075,0.6029495178672718,0.6304999594846448,0.2947086945952516,-0.0817599870350863,-0.3067012397698728,-0.2963293088080383,-0.13524025605704562,-0.36715014990681466,-0.2457661453690949,-0.24900737379466817,-0.10898630580990194,-0.2909812819058423,-0.712503038651649,-0.8084434000486185,-0.7928855036058666,-0.9050320071307026,-0.12875779920589905,-0.21562272101126329,-0.17607973421926912,-0.3246900575318046,-0.28401264079085975,-0.3663398428004213,-0.7736001944737056,-0.8003403289846852,-0.8813710396240175,-0.8330767360829756
49,10000.0,1.11e-09,2e-08,21000000.0,7000000.0,7000000.0,1.0,10.0,0.1,0.0,0.0,4.0,True,BDM -Ns=10.0 -Prop=0.1 Nm=1.0,0.9996758771574429,0.8962806903816548,0.7779758528482296,0.8671096345514951,0.8784539340410017,0.842476298517138,0.8134673041082572,0.7689004132566243,0.7379466817923993,0.8064986629932746,1.0,0.9559192934122034,0.9188072279393891,0.9346892472246984,0.9084352969775545,0.8969289360667695,0.8572238878534967,0.8290252005510089,0.8353455959808768,0.8531723523215299,0.9996758771574429,0.9619155659995139,0.9210760878372903,0.953164249250466,0.8923912162709668,0.8800745482537884,0.8870431893687708,0.8910947249007374,0.8290252005510089,0.870512924398347,-0.3311725143829512,-0.028279718013126974,-0.0717121789158091,-0.34932339356616166,-0.4042622153796289,-0.37768414228992786,-0.656429786889231,-0.33959970828944175,-0.6000324122842557,-0.606190746292845,-0.3340896199659671,-0.0070496718256219115,-0.01223563730653918,-0.2762336925694839,-0.4011830483753343,-0.396483267158253,-0.6128352645652703,-0.2457661453690949,-0.6339032493314967,-0.6040839478162224
48,10000.0,1.11e-09,2e-08,21000000.0,7000000.0,7000000.0,1.0,10.0,0.1,0.0,0.0,3.0,True,BDM -Ns=10.0 -Prop=0.1 Nm=1.0,0.9996758771574429,0.8677578802366097,0.8270804634956649,0.8520379223725792,0.8637063447046431,0.7228749696134835,0.8966048132242119,0.8129811198444211,0.8045539259379305,0.8510655538449073,1.0,0.9337168786970262,0.9335548172757475,0.8860708208410988,0.9139453853010292,0.8568997650109392,0.9363098614374847,0.8920670934284094,0.8504173081597926,0.745887691435054,0.9996758771574429,0.9379304756502714,0.8735920914026416,0.8985495502795561,0.9327445101693542,0.9273964832671584,0.9115144639818492,0.8583583178024472,0.868082003079167,0.745887691435054,0.07009156470302245,0.2632687788671907,-0.1935823677173649,-0.4282473057288712,-0.7209302325581395,-0.40037274126894096,-0.5651892067093428,-0.2644032088161413,-0.558382627015639,-0.7283850579369582,0.06458147637954786,0.3828701077708452,-0.32857953164249254,-0.4890203387083705,-0.7227129081922048,-0.1454501255976015,-0.6155903087270076,-0.289198606271777,-0.5228911757556115,-0.7734381330524269
45,10000.0,1.11e-09,2e-08,21000000.0,7000000.0,7000000.0,1.0,10.0,0.1,0.0,0.0,0.0,True,BDM -Ns=10.0 -Prop=0.1 Nm=1.0,0.9998379385787213,0.8536585365853658,0.8254598492828782,0.8560894579045458,0.8852605137347056,0.8238392350700916,0.8001782675634066,0.7507495340734138,0.7828376954865894,0.8358317802447128,0.9998379385787213,0.9627258731059073,0.9448991167652541,0.9090835426626692,0.9442508710801395,0.9254517462118143,0.921724333522405,0.8964427518029332,0.892715339113524,0.8766712584069363,1.0,0.9309618345352889,0.8980633660157199,0.9147556924074226,0.9542986791994167,0.9071388056073252,0.8606271777003485,0.797585284822948,0.846851956891662,0.8071469086783891,0.14237095859330687,0.24106636415201363,-0.0817599870350863,-0.4076655052264809,-0.5032817437808931,-0.41836155903087274,-0.7298436107284662,-0.5173810874321368,-0.4859411717040759,-0.5784782432541933,0.14026416011668422,0.14156065148691355,-0.23020824892634312,-0.44331901790778705,-0.5039299894660076,-0.40928611943926757,-0.7121789158090918,-0.712016854387813,-0.6021392107608784,-0.5729681549307188
46,10000.0,1.11e-09,2e-08,21000000.0,7000000.0,7000000.0,1.0,10.0,0.1,0.0,0.0,1.0,True,BDM -Ns=10.0 -Prop=0.1 Nm=1.0,0.9990276314723282,0.9387407827566648,0.8706749858196257,0.8650028360748724,0.8366420873511061,0.7983955919293412,0.7541528239202658,0.7449153229073819,0.8596548091726764,0.7217405396645329,0.9998379385787213,0.9761769710720363,0.9259379304756503,0.932906571590633,0.9424681954460741,0.8656510817599872,0.84101774572563,0.8800745482537884,0.8852605137347056,0.766631553358723,0.9993517543148854,0.9468438538205981,0.9325824487480755,0.9264241147394863,0.9121627096669639,0.891256786322016,0.871971477189855,0.8530102909002512,0.8727817842962482,0.8353455959808768,-0.13280933473786566,-0.5410420549388218,-0.3430029981362937,-0.36877076411960136,-0.24187667125840698,-0.3225832590551819,-0.6178591686249089,-0.4415363422737218,-0.6992140021067985,-0.7222267239283688,-0.13896766874645491,-0.5948464468033385,-0.365043351430192,-0.36115387731950416,-0.17105583015963052,-0.3276071631148206,-0.5818815331010454,-0.5112227534235475,-0.7342192691029901,-0.6638846122680496
47,10000.0,1.11e-09,2e-08,21000000.0,7000000.0,7000000.0,1.0,10.0,0.1,0.0,0.0,2.0,True,BDM -Ns=10.0 -Prop=0.1 Nm=1.0,0.9970828944169841,0.8975771817518841,0.871971477189855,0.871485292926019,0.8218944980147477,0.8690543716068391,0.8491208167895633,0.7817032655376388,0.7875374767036707,0.8026091888825865,0.9987035086297708,0.9578640304675472,0.9392269670205007,0.9311238959565675,0.9113524025605705,0.8943359533263107,0.9272344218458797,0.7475083056478407,0.8568997650109392,0.858844502066283,0.9988655700510495,0.9611052588931206,0.9549469248845313,0.9102179726116199,0.9132971396159146,0.9239931934203063,0.9197795964670611,0.84831050968317,0.8675958188153311,0.882505469572968,-0.07252248602220242,-0.18158982254274372,-0.18045539259379306,-0.3661777813791427,-0.15355319666153472,-0.2801231666801718,-0.6151041244631716,-0.7366501904221701,-0.630337898063366,-0.6990519406855199,-0.07187424033708777,-0.18596548091726767,-0.12729924641439105,-0.3571023417875375,-0.22907381897739243,-0.16749047889149987,-0.5835021473138321,-0.6193177214164168,-0.6723118061745402,-0.5992221051778625
5,10000.0,5.56e-10,2e-08,21000000.0,7000000.0,7000000.0,0.1,100.0,0.05,0.0,0.0,0.0,True,BDM -Ns=100.0 -Prop=0.05 Nm=0.1,0.9983793857872133,0.84831050968317,0.4600113442994896,0.22048456364962324,0.4588769143505389,0.48351025038489587,0.2689409286119439,0.504254112308565,0.3627744915322908,0.3809253707155012,0.9993517543148854,0.8876914350538855,0.6538368041487724,0.43667449963536176,0.5632444696539989,0.6398995219188073,-0.1579288550360587,-0.45061178186532697,-0.22923588039867113,-0.25759662912243747,0.9993517543148854,0.9223725792075196,0.7405396645328579,0.4668179239931935,0.5625962239688842,0.5737784620371121,-0.1532290738189774,-0.3096183453528888,-0.398428004213597,0.06928125759662913,-0.1665181103638279,-0.33101045296167253,-0.3010290900251195,-0.20038894741106883,-0.4416984036950005,-0.39048699457094244,-0.7287091807795155,-0.8022850660400292,-0.7032655376387651,-0.8348594117170409,-0.15695648650838667,-0.2462523296329309,-0.28692974637387575,-0.26748237582043594,-0.4310023498906086,-0.4065310752775302,-0.6750668503362774,-0.7387569888987927,-0.8382627015638927,-0.6193177214164168
6,10000.0,5.56e-10,2e-08,21000000.0,7000000.0,7000000.0,0.1,100.0,0.05,0.0,0.0,1.0,True,BDM -Ns=100.0 -Prop=0.05 Nm=0.1,0.9996758771574429,0.6527023741998218,0.5262944656024634,0.5894984199011426,0.48075520622315865,0.5037679280447289,0.5105745077384329,0.5394214407260352,0.57280609350944,0.5063609107851876,0.9998379385787213,0.8486346325257274,0.772465764524755,0.8110363827890771,0.6502714528806418,0.5690786808200309,-0.05728871242200795,-0.1747832428490398,0.06652621343489182,0.06344704643059719,0.9998379385787213,0.8252977878615996,0.7750587472652136,0.748318612754234,0.6392512762336926,0.6149420630418929,0.10396240175026335,-0.06425735353699052,-0.12049266672068715,0.036544850498338874,-0.11498257839721256,-0.26975123571833726,-0.5574102584879669,-0.5191637630662022,-0.6374686005996273,-0.643951057450774,-0.8071469086783891,-0.8364800259298274,-0.7572319909245605,-0.788347783810064,-0.1148205169759339,-0.20249574588769145,-0.4052345839073009,-0.47783810064014265,-0.5885260513734706,-0.6698808848553603,-0.7737622558949843,-0.7045620290089945,-0.7906166437079655,-0.7870512924398348
